source_file,file_date,product_name,price_low,price_high,average_price,unit
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Chicken Rind/Skin, Local",155.91,155.91,155.91,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Chicken Wing, Local Magnolia",228.44,228.44,228.44,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Chicken Wing, Local Bounty Fresh",230.0,230.0,230.0,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Chicken Wing, Local Unbranded, Fresh",221.89,221.89,221.89,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Whole Chicken, Local Magnolia",212.13,212.13,212.13,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Whole Chicken, Local Bounty Fresh",210.0,210.0,210.0,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Whole Chicken, Local Fully Dressed",206.07,206.07,206.07,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Chicken Egg (White, Medium) 56-60 grams/pc",8.15,8.15,8.15,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Ampalaya 4-5 pcs/kg,165.4,165.4,165.4,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Chilli (Green), Local Haba/Panigang",110.34,110.34,110.34,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Eggplant 3-4 Small Bundles,95.08,95.08,95.08,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Native Pechay 3-4 Small Bundles,74.04,74.04,74.04,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Pole Sitao 3-4 Small Bundles,136.38,136.38,136.38,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Squash Suprema Variety,60.79,60.79,60.79,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Tomato 15-18 pcs/kg,75.55,75.55,75.55,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Bell Pepper (Green), Local Medium (151-250gm/pc)",239.35,239.35,239.35,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Bell Pepper (Red), Local Medium (151-250gm/pc)",246.69,246.69,246.69,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Broccoli, Local",195.38,195.38,195.38,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Broccoli, Imported",214.4,214.4,214.4,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Cabbage (Rare Ball) 510 gm - 1 kg/head,86.09,86.09,86.09,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Cabbage (Scorpio) 750 gm - 1 kg/head,85.29,85.29,85.29,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Cabbage (Wonder Ball) 510 gm - 1 kg/head,85.0,85.0,85.0,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Carrots, Local 8-10 pcs/kg",97.79,97.79,97.79,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Carrots, Imported",102.31,102.31,102.31,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Celery Medium (501-800 g),154.71,154.71,154.71,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Chayote Medium (301-400 g),60.2,60.2,60.2,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Habichuelas/Baguio Beans, Local",93.36,93.36,93.36,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Pechay Baguio,85.83,85.83,85.83,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Lettuce (Green Ice),183.18,183.18,183.18,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Lettuce (Iceberg),268.65,268.65,268.65,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Lettuce (Romaine),238.09,238.09,238.09,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"White Potato, Local 10-12 pcs/kg",123.39,123.39,123.39,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Chilli (Red), Local Tingala",253.8,253.8,253.8,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Garlic, Native/Local",366.67,366.67,366.67,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Garlic, Imported",150.52,150.52,150.52,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Ginger, Local",156.09,156.09,156.09,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Ginger, Imported",172.67,172.67,172.67,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Red Onion, Local 13-15 pcs/kg",149.35,149.35,149.35,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Red Onion, Imported Medium",128.04,128.04,128.04,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Red Onion, Imported Large",120.56,120.56,120.56,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"White Onion, Local",118.39,118.39,118.39,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"White Onion, Imported Medium",123.75,123.75,123.75,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"White Onion, Imported Large",118.15,118.15,118.15,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Avocado,331.86,331.86,331.86,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Banana (Lakatan) 8-10 pcs/kg,99.63,99.63,99.63,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Banana (Latundan) 10-12 pcs/kg,75.83,75.83,75.83,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Banana (Saba),56.23,56.23,56.23,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Calamansi,132.07,132.07,132.07,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Mango (Carabao) Ripe, 3-4 pcs/kg",202.61,202.61,202.61,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Melon,106.9,106.9,106.9,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Papaya Solo, Ripe, 2-3 pcs/kg",72.67,72.67,72.67,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Pomelo,187.6,187.6,187.6,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Watermelon,80.26,80.26,80.26,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Salt (Rock),21.78,21.78,21.78,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Salt (Iodized),38.9,38.9,38.9,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Sugar (Refined),82.3,82.3,82.3,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Sugar (Washed),75.03,75.03,75.03,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Sugar (Brown),73.52,73.52,73.52,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Cooking Oil (Palm) 350 ml/bottle,36.48,36.48,36.48,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Cooking Oil (Palm) 1 Liter/bottle,89.58,89.58,89.58,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Cooking Oil (Coconut) 350 ml/bottle,58.25,58.25,58.25,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Cooking Oil (Coconut) 1 Liter/bottle,160.09,160.09,160.09,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,Cooking Oil (Minola) 500 ml/bottle,90.0,90.0,90.0,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Cooking Oil (Minola) 1,000 ml/bottle",140.0,140.0,140.0,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Cooking Oil (Spring) 1,000 ml/bottle",149.57,149.57,149.57,kg
40a858721e244c7b8c80d090c6186c3a_February-7-2026-DPI-AFC.pdf,2026-02-15T07:29:55.148073,"Cooking Oil (Palm Olein, Jolly Brand) 1,000 ml/bottle",170.0,170.0,170.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Basmati Rice,195.0,195.0,195.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Glutinous Rice,62.13,62.13,62.13,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Jasponica/Japonica Rice,62.6,62.6,62.6,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Other Special Rice White Rice,61.17,61.17,61.17,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Premium 5% broken,55.0,55.0,55.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Well Milled 1-19% bran streak,46.5,46.5,46.5,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Regular Milled 20-40% bran streak,40.0,40.0,40.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Glutinous Rice,77.5,77.5,77.5,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Other Special Rice White Rice,58.82,58.82,58.82,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Premium 5% broken,52.0,52.0,52.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Well Milled 1-19% bran streak,45.33,45.33,45.33,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Regular Milled 20-40% bran streak,40.71,40.71,40.71,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Corn (White) Cob, Glutinous",70.0,70.0,70.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Corn Grits (Feed Grade),50.0,50.0,50.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Mungbean,131.67,131.67,131.67,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Alumahan (Indian Mackerel) Medium (4-6 pcs/kg),368.75,368.75,368.75,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Bangus, Large Large (1-2 pcs)",266.0,266.0,266.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Bangus, Medium Medium (3-4 pcs/kg)",237.08,237.08,237.08,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Galunggong, Local Male, Medium (12-14 pcs/kg)",352.22,352.22,352.22,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Galunggong, Imported Male, Medium (12-14 pcs/kg)",300.0,300.0,300.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pampano, Local",500.0,500.0,500.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pampano, Imported",399.09,399.09,399.09,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Salmon Belly, Imported",418.57,418.57,418.57,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Salmon Head, Local",200.0,200.0,200.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Salmon Head, Imported",230.0,230.0,230.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Sardines (Tamban),130.0,130.0,130.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Squid (Pusit Bisaya), Local Medium",475.56,475.56,475.56,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Squid, Imported",213.33,213.33,213.33,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Medium, Fresh or Chilled",332.22,332.22,332.22,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Tilapia Medium (5-6 pcs/kg),155.0,155.0,155.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Beef Brisket, Local Meat with Bones",430.0,430.0,430.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Beef Brisket, Imported",370.0,370.0,370.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Beef Chuck, Local",406.67,406.67,406.67,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Beef Forequarter, Local",497.5,497.5,497.5,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Beef Fore Limb, Local",472.5,472.5,472.5,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Beef Flank, Local",436.67,436.67,436.67,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Beef Loin, Local",610.0,610.0,610.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Beef Plate, Local",393.33,393.33,393.33,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Beef Rib Eye, Local",440.0,440.0,440.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Beef Rib Set, Local",417.14,417.14,417.14,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Beef Rump, Local Lean Meat/ Tapadera",482.92,482.92,482.92,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Beef Short Ribs, Local",410.0,410.0,410.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Beef Sirloin, Local",481.67,481.67,481.67,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Beef Striploin, Local",510.0,510.0,510.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Beef Tenderloin, Local",686.0,686.0,686.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Belly (Liempo), Local",383.75,383.75,383.75,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Belly (Liempo), Imported",314.29,314.29,314.29,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Boston Shoulder, Local",370.0,370.0,370.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Chop, Local",332.5,332.5,332.5,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Chop, Imported",243.33,243.33,243.33,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Fore Shank, Local",318.57,318.57,318.57,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Fore Shank, Imported",190.0,190.0,190.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Head, Local",239.0,239.0,239.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Hind Leg (Pigue), Local",331.67,331.67,331.67,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Hind Leg (Pigue), Imported",245.0,245.0,245.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Hind Shank, Local",318.0,318.0,318.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Hind Shank, Imported",210.0,210.0,210.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Loin, Local",386.11,386.11,386.11,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Loin, Imported",275.0,275.0,275.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Offals, Local",241.0,241.0,241.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Offals, Imported",136.67,136.67,136.67,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Rind/Skin, Local",100.0,100.0,100.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Spare Ribs, Local",327.0,327.0,327.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Pork Spare Ribs, Imported",220.0,220.0,220.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Carabeef Meat, Local",360.0,360.0,360.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Carabeef Rump Steak, Local",360.0,360.0,360.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chicken Breast, Local Magnolia",223.33,223.33,223.33,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chicken Breast, Local Bounty Fresh",220.0,220.0,220.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chicken Breast, Local Unbranded, Fresh",206.11,206.11,206.11,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chicken Drumstick, Local Magnolia",223.33,223.33,223.33,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chicken Drumstick, Local Bounty Fresh",220.0,220.0,220.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chicken Drumstick, Local Unbranded, Fresh",210.56,210.56,210.56,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chicken Feet, Local",143.33,143.33,143.33,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Chicken Leg Quarter Magnolia,225.0,225.0,225.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Chicken Leg Quarter Bounty Fresh,220.0,220.0,220.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chicken Leg Quarter Unbranded, Fresh",207.22,207.22,207.22,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chicken Leg Quarter, Imported",160.0,160.0,160.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chicken Liver, Local",233.5,233.5,233.5,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chicken Neck, Local",145.56,145.56,145.56,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chicken Rind/Skin, Local",150.0,150.0,150.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chicken Wing, Local Magnolia",223.33,223.33,223.33,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chicken Wing, Local Bounty Fresh",220.0,220.0,220.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chicken Wing, Local Unbranded, Fresh",211.88,211.88,211.88,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Whole Chicken, Local Magnolia",210.0,210.0,210.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Whole Chicken, Local Bounty Fresh",200.0,200.0,200.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Whole Chicken, Local Fully Dressed",200.0,200.0,200.0,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chicken Egg (White, Medium) 56-60 grams/pc",8.07,8.07,8.07,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Ampalaya 4-5 pcs/kg,145.42,145.42,145.42,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Chilli (Green), Local Haba/Panigang",109.58,109.58,109.58,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Eggplant 3-4 Small Bundles,82.5,82.5,82.5,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Native Pechay 3-4 Small Bundles,73.33,73.33,73.33,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Pole Sitao 3-4 Small Bundles,136.67,136.67,136.67,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Squash Suprema Variety,61.67,61.67,61.67,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,Tomato 15-18 pcs/kg,65.83,65.83,65.83,kg
c91f530f51414e8a906012bb78e0d683_February-15-2026-DPI-AFC.pdf,2026-02-15T11:59:52.470774,"Bell Pepper (Green), Local Medium (151-250gm/pc)",263.33,263.33,263.33,kg
